DocumentWeight,Amount Awarded,Identifier,Topic
0.0380280568982,5000.0,1,topic12
0.0,0.0,0,topic12
0.0736066714247,10500.0,2,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0525813637452,43690.0,2,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0240697484434,2500.0,1,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0278012759759,32000.0,1,topic12
0.0309805609421,600.0,1,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0,0.0,0,topic12
0.0839037040678,14786.0,3,topic12
0.190766377727,593279.0,7,topic12
0.166595498501,371370.0,6,topic12
0.267396947469,440923.0,10,topic12
0.197201765972,263690.0,7,topic12
0.138833392702,226358.0,5,topic12
0.209498635092,301214.0,8,topic12
0.406667751297,768974.0,16,topic12
0.156484002913,26600.0,6,topic12
0.102680270158,15020.0,3,topic12
0.175161830409,89843.0,6,topic12
0.238523817899,274385.0,8,topic12
0.111060051222,436478.0,4,topic12
0.104705361888,21809.0,4,topic12
0.176472166386,1624663.0,6,topic12
0.128102440176,35090.0,5,topic12
0.133214294631,31500.0,4,topic12
0.180756799261,513647.0,6,topic12
0.101384283924,20765.0,4,topic12
0.0288226992043,3000.0,1,topic12
0.128527213387,94736.0,5,topic12
0.0538671471311,24350.0,2,topic12
0.161604655962,217004.0,6,topic12
0.175564491197,73209.0,6,topic12
0.212434847167,40134.0,8,topic12
0.105584702129,469582.0,4,topic12
0.0771608250372,14974.0,3,topic12
0.130754159665,418314.0,5,topic12
0.262267787055,1109817.0,10,topic12
0.0511762677321,13392.0,2,topic12
0.126572982406,1397035.0,5,topic12
0.19547779441,178991.0,7,topic12
0.0733660357213,21888.0,3,topic12
0.136382047725,256611.0,5,topic12
0.155982872699,762166.99,6,topic12
0.178560623198,65669.0,6,topic12
0.266364990828,694499.0,10,topic12
0.222883176228,464113.0,8,topic12
0.131220292217,1079678.37,5,topic12
0.387773607173,115763.67,13,topic12
0.507539838555,109997.0,15,topic12
0.373036676005,278208.65,11,topic12
0.520189716435,1135215.5,17,topic12
0.588076901685,1509849.28,20,topic12
0.67656409797,1707234.0,23,topic12
0.41409600478,644127.0,15,topic12
0.336620493853,294278.0,12,topic12
0.443366234932,109288.0,15,topic12
0.467035151824,189361.0,17,topic12
0.358312302275,598311.25,12,topic12
0.67841405322,828476.0,22,topic12
0.209564442667,247417.0,8,topic12
0.360690031484,447670.0,13,topic12
0.743203328958,1630904.81,28,topic12
0.640730731801,424601.8,23,topic12
0.0849363370874,17500.0,3,topic12
