Funding Org:Name,Date,DocumentWeight,Amount Awarded,Identifier,Topic
The Big Lottery Fund,2004,13.566946257,440756.0,287,topic0
The Big Lottery Fund,2005,20.1844415626,592638.0,427,topic0
The Big Lottery Fund,2006,0.520527514759,13475.0,11,topic0
