Funding Org:Name,Date,DocumentWeight,Amount Awarded,Identifier,Topic
Sport England,2009,2.51492158556,378178.0,54,topic4
Sport England,2010,3.23931847229,1124267.0,69,topic4
Sport England,2011,2.98413110798,1893069.0,64,topic4
Sport England,2012,3.93454752601,600183.0,83,topic4
Sport England,2013,3.48945383524,477184.0,75,topic4
Sport England,2014,2.04264305517,371387.0,44,topic4
Sport England,2015,2.44385080706,2185668.0,52,topic4
Sport England,2016,1.28479394622,169188.0,27,topic4
Sport England,2017,1.77910372365,306683.0,38,topic4
