Identifier,Title,Description,Award Date,Amount Awarded,Funding Org:Identifier,Funding Org:Name,DocumentWeight
360G-blf-0030040206,Activity for All,The group will provide new equipment in their centre.,2006-03-30,4569.0,360G-blf,The Big Lottery Fund,0.0452624470487
360G-blf-0031038068,IT Centre equipment refresh,This group will use the funding for new IT equipment for their centre.,2016-08-10T00:00:00+00:00,9059.0,360G-blf,The Big Lottery Fund,0.0452624470487
360G-blf-0031005659,Glenkens Community Centre Transition year,"Glenkens Community Centre is a community centre based in Dalry, Castle Douglas. The group will buy the centre from the council for a nominal sum and turn it into a self-sufficient charitable organisation.",2014-03-13,3000.0,360G-blf,The Big Lottery Fund,0.0452397568899
360G-COOPGROUP-7533,Grant to RDA Centre in Cleveland Ltd (known as the Unicorn Centre),We want to raise money to pay for the upkeep of RDA Unicorn Centre's pony Spike for one year.,2017-11-29,4242.11,GB-COH-IP00525R,Co-operative Group,0.0449277733238
360G-dulverton-006D000000MJrLn,the Medway Vocational Skills Centre,the Medway Vocational Skills Centre,2007-10-25T00:00:00+00:00,20000.0,GB-COH-07991677,The Dulverton Trust,0.0446190895612
360G-blf-0030006415,Centre Redevolpment,"A project to research future uses for this centre's facilities in Harlescott, Shrewsbury. The centre will carry out a consultation with the local community and commission an architectural survey to inform future re-developments of the centre.",2007-01-09,4500.0,360G-blf,The Big Lottery Fund,0.0445088030181
360G-blf-0030042005,Megan du Bossion Centre,"A project to refurbish this group's community centre for use by the local community in Brownhills and Walsall Wood, Walsall.",2006-10-10,7900.0,360G-blf,The Big Lottery Fund,0.0444785813033
360G-tudortrust-76793,Grant to Hackney Migrant Centre,"over three years towards the salary and associated costs of the centre manager at a migrant support centre in Hackney_x000D_
",2014-07-31T00:00:00+00:00,130000.0,GB-CHC-1105580,The Tudor Trust,0.0444535843026
360G-woodward:WCT392,new training centre,This is a conditional grant for the new training centre in Kidlington.,2000-07-06,1000.0,GB-CHC-299963,Woodward Charitable Trust,0.0444476135858
360G-blf-0031020782,Training for Cerebra's Innovation Centre,Not Available,2015-03-26,4270.0,360G-blf,The Big Lottery Fund,0.0444476135858
360G-blf-0031031833,Eyemouth Social Innovation Centre,Eyemouth Social Innovation Centre,2016-02-25T00:00:00+00:00,49806.0,360G-blf,The Big Lottery Fund,0.044363217314
360G-RobertsonTrust-006b000000MOP1VAAX,Eyemouth Social Innovation Centre,Eyemouth Social Innovation Centre,2017-03-21T00:00:00+00:00,250000.0,GB-SC-SC002970,The Robertson Trust,0.044363217314
360G-blf-0030015702,Castlerock Community Information Centre,The project will use the grant to purchase office equipment for their Information Centre.,2011-04-07,9999.0,360G-blf,The Big Lottery Fund,0.0441850280366
360G-SE-2009103440LOTT,POOLE Judo Centre Project,Funding under Sport England's Small Grants funding programme for a Revenue project titled 'POOLE Judo Centre Project'. This project lists its main activity as Judo.,2009-06-25T00:00:00+00:00,10000.0,GB-COH-RC000766,Sport England,0.0436442077488
360G-SE-2011007685LOTT,Croydon Volleyball Centre,Funding under Sport England's Small Grants funding programme for a Revenue project titled 'Croydon Volleyball Centre'. This project lists its main activity as Volleyball.,2011-10-10T00:00:00+00:00,5600.0,GB-COH-RC000766,Sport England,0.0436442077488
360G-SE-2013012788LOTT,Garforth Badminton Centre,Funding under Sport England's Small Grants funding programme for a Revenue project titled 'Garforth Badminton Centre'. This project lists its main activity as Badminton.,2014-02-25T00:00:00+00:00,9964.0,GB-COH-RC000766,Sport England,0.0436442077488
360G-SE-2012012442LOTT,Volleyball Centre of Excellence,Funding under Sport England's Small Grants funding programme for a Revenue project titled 'Volleyball Centre of Excellence'. This project lists its main activity as Volleyball.,2013-01-07T00:00:00+00:00,3665.0,GB-COH-RC000766,Sport England,0.0436442077488
360G-blf-0030007086,Improvements to Community Centre,This project is to furnish the community centre.,2006-12-21,7205.0,360G-blf,The Big Lottery Fund,0.0436352050856
360G-blf-0030135468,"The Paddocks Community Centre, Littleport",The project want to provide a new community centre and this development grant will enable the group to develop their project further.,2007-11-26,24835.0,360G-blf,The Big Lottery Fund,0.0435356554055
360G-RobertsonTrust-006b000000D1yaCAAR,the Heroes Centre - Helensburgh,the Heroes Centre - Helensburgh,2015-09-18T00:00:00+00:00,100000.0,GB-SC-SC002970,The Robertson Trust,0.0434631522204
360G-blf-0030120169,Kingdom Club Centre,Kingdom Club Centre,2011-11-22,7500.0,360G-blf,The Big Lottery Fund,0.0434596896936
360G-LBFEW-96094,Grant to The Dorothy Parkes Centre,the salary of the Centre Manager,2012-08-10,30000.0,GB-CHC-327114,Lloyds Bank Foundation for England and Wales,0.0434213751912
360G-blf-0030005705,Aston Young Peoples Centre,This youth centre would use an award to purchase furniture and equipment to furnish a new young peoples centre. Young people will be involved in the design of the centre.,2008-01-29,9450.0,360G-blf,The Big Lottery Fund,0.0433777306851
360G-blf-0030038132,Broadoak and Smallshaw Community Centre CCTV,This Association is responsible for the day to day management of the local community centre. The award will be used for the installation of a CCTV system inside and outside the centre. This would improve the security of the centre and hopefully encourage vulnerable members of the community to use the centre.,2006-07-07,9361.0,360G-blf,The Big Lottery Fund,0.0433409124163
360G-blf-LGP_1_010160854,Promotion Campaign,"This group provides a community resource centre for residents and groups in the Danesmoor area. The centre would like to increase its sustainability through a new promotion campaign. The aim of the campaign will be to raise awareness of the centre, increase the number of bookings at the centre and to increase the number of volunteers the centre has.",2005-06-01,499.0,360G-blf,The Big Lottery Fund,0.043280673754
360G-blf-0030099514,St Peter's Centre Equipment Project,"A project by this group in Peterchurch, Herefordshire to provide chairs for  a community centre. The centre was previously part of the village church, but is now being converted.",2009-12-18,9475.0,360G-blf,The Big Lottery Fund,0.0431871556438
360G-blf-0030074705,Reinstatement of Fairhill Youth Centre,The group will use their grant to purchase furniture and equipment for their centre.,2012-12-06,10000.0,360G-blf,The Big Lottery Fund,0.0430706267171
360G-blf-0030013080,The Learning Centre at the Craigdale Centre,"This group in Havering, London, runs a learning centre for students with mixed abilities and disabilities. The award will be used to refurbish the centre's disabled toilet facilities.",2009-07-03,9550.0,360G-blf,The Big Lottery Fund,0.043023398596
360G-blf-0030101426,The Breadline Centre,"This project is an expansion and continuation of the Breadline Centre. The Breadline Centre is a resource centre for homeless people in Penzance. Refurbishment of the kitchen in the Breadline Centre will enable Saint Petroc's Society Limited to expand the services on offer to include training and work experience, and improve the café services offered.",2010-02-11,325826.0,360G-blf,The Big Lottery Fund,0.0429938221195
360G-blf-0030007694,Railway Carriage - Visitor Centre,The group will purchase materials to construct a replica GWR rail carriage and fit it our for use at a visitor centre,2007-02-20,8994.0,360G-blf,The Big Lottery Fund,0.0427228610568
360G-tudortrust-82057,Grant to Fambidzanai Permaculture Centre,"over one year towards the running costs of this farmer training centre on the outskirts of Harare, Zimbabwe (AG)",2016-02-26T00:00:00+00:00,25000.0,GB-CHC-1105580,The Tudor Trust,0.0426900649955
360G-tudortrust-80807,Grant to Unity Centre,"as a staff grant towards the running costs of a support centre for migrants in Glasgow_x000D_
",2015-11-30T00:00:00+00:00,2000.0,GB-CHC-1105580,The Tudor Trust,0.0426877778341
360G-blf-0031013974,Landport Youth Centre new ITC Suite Project,Not Available,2014-09-17,9864.89,360G-blf,The Big Lottery Fund,0.0426369259784
360G-Walcot-0068000000vjZFAAA2,"Christian Youth Centre, Chidham, Chichester","Christian Youth Centre, Chidham, Chichester",2015-03-11T00:00:00+00:00,1500.0,GB-CHC-312800,Walcot Foundation,0.0426369259784
360G-dulverton-006D000000MJrLh,towards a new carpet in the youth centre,towards a new carpet in the youth centre,2007-07-24T00:00:00+00:00,2000.0,GB-COH-07991677,The Dulverton Trust,0.0426369259784
360G-HeartofEnglandCF-A414548,Grant to The Well Christian Healing Centre,A project to expand the existing services provided by the centre,2016-09-16T00:00:00+00:00,500.0,GB-CHC-1045304,Heart Of England Community Foundation,0.0425954651145
360G-citybridgetrust-13837,Grant to The Greenwood Community Centre Charity,£890 to commission an independent access audit for the Greenwood Community Centre.,2017-04-24T00:00:00+00:00,890.0,GB-CHC-1035628,City Bridge Trust,0.0425824940609
360G-blf-0031016164,The NW10 Learning & Publishing Centre,Not Available,2014-11-13,9975.0,360G-blf,The Big Lottery Fund,0.0423169047135
360G-dulverton-006D000000MJrKD,the new Countryside Learning Centre,the new Countryside Learning Centre,2007-05-10T00:00:00+00:00,16500.0,GB-COH-07991677,The Dulverton Trust,0.0423169047135
360G-woodward:WCT101,Learning Centre,Learning Centre,1997-09-25,1000.0,GB-CHC-299963,Woodward Charitable Trust,0.0423169047135
360G-blf-0031018910,Further Development of The Learning Centre,Not Available,2015-02-04,8120.0,360G-blf,The Big Lottery Fund,0.0423169047135
360G-dulverton-006D000000MJrDj,Towards theBicentenary Glasshouse and Learning Centre,Towards theBicentenary Glasshouse and Learning Centre,2005-10-26T00:00:00+00:00,20000.0,GB-COH-07991677,The Dulverton Trust,0.0423169047135
360G-blf-0030043741,The Bewick Centre,This group provides a focal point for the Jewish community in Gateshead. The award means the group can purchase an amplification system for the centre.,2006-02-14,5000.0,360G-blf,The Big Lottery Fund,0.0422912773787
360G-blf-0031036075,Community Centre Improvements,This group will use the funding to refurbish two smaller rooms in the community centre to increase community use of the centre.,2016-06-14T00:00:00+00:00,4299.0,360G-blf,The Big Lottery Fund,0.0422633331617
360G-COOPGROUP-10475,Grant to Toll Centre,We need to replace damaged rainwater pipes to keep our community centre dry and watertight.,2017-11-29,3513.31,GB-COH-IP00525R,Co-operative Group,0.0421495051334
360G-blf-0030137803,Childrens Centre Building Project,"This project will redevelop the centre to make room for a number of new facilities including a further 60 nursery places, a family drop in centre, a resource centre and a toy library.  The centre will offer early education integrated with day care for babies and children with working parents.  Family support services will also be provided as will advice surgeries.",2005-05-10,250000.0,360G-blf,The Big Lottery Fund,0.0421301029624
360G-northernrock:544,Grant awarded to Leadgate Community Centre (Durham),To increase the range of activities available in the centre.,1999-12-21T00:00:00+00:00,9930.0,GB-COH-03416658,Northern Rock Foundation,0.0420986818563
360G-blf-0031021196,Improvements to the Dorothy Parkes Centre,"This project will use the funding to improve facilities at the local community centre and its facilities, in order to deal with increased demand for activities at the centre.",2015-04-15T00:00:00+00:00,7885.0,360G-blf,The Big Lottery Fund,0.0420667192095
360G-blf-0031011769,School and Community Centre Minibus,Not Available,2014-07-16,10000.0,360G-blf,The Big Lottery Fund,0.042020986292
360G-woodward:WCT752,Towards the Maybury Centre Project,Towards the Maybury Centre Project for people with learning and/or physical disabilities,2006-02-01,1000.0,GB-CHC-299963,Woodward Charitable Trust,0.0419732985623
360G-HenrySmithCharity-20120786,Grant to Lisburn Downtown Centre,towards one year's salary of a Coordinator at a centre in Co. Antrim for people with disabilities,2012-04-28T00:00:00+00:00,9000.0,GB-CHC-230102,The Henry Smith Charity ,0.0419090802503
360G-COOPGROUP-2314,Grant to Glenrinnes Community Centre,Help improve our community centre with insulation to make it warmer and more comfortable for local people during events and groups.,2017-08-04,739.3,GB-COH-IP00525R,Co-operative Group,0.0418827498656
360G-COOPGROUP-6330,Grant to Seaton Sluice  Community Centre,We want to make our entire centre and gardens accessible to wheelchairs.,2017-11-29,2982.88,GB-COH-IP00525R,Co-operative Group,0.0418715340977
360G-blf-0030092936,The Impact Youth and Community Centre,This group will use funding to furnish an auditorium in their new purpose built community centre. This will help the group to cope with an increase in demand for their services by providing a range of new activities in the centre.,2010-05-20,8696.0,360G-blf,The Big Lottery Fund,0.0418552316366
360G-gatsbyfoundation:GAT3652,Towards the activities of the Centre for Theoretical Neuroscience,A grant to support the recruitment of new faculty members at the Columbia Centre for Theoretical Neuroscience.,2017-11-14,1500000.0,GB-CHC-251988,Gatsby Charitable Foundation,0.0417150955746
360G-woodward:WCT2014,Towards new play mats in the contact centre,Towards new play mats in the contact centre.,2016-02-24,650.0,GB-CHC-299963,Woodward Charitable Trust,0.041609949377
360G-LBFEW-89888,Grant to Alternatives Activity Centre ,the salary costs of the Centre Manager,2012-01-27,15000.0,GB-CHC-327114,Lloyds Bank Foundation for England and Wales,0.0415889254651
360G-LBFEW-90726,Grant to The Folkestone Rainbow Centre,the salary costs of the Centre Manager,2012-07-31,30000.0,GB-CHC-327114,Lloyds Bank Foundation for England and Wales,0.0415889254651
360G-LBFEW-88247,Grant to Zero Centre (Merseyside),the salary and on costs of the Centre Manager,2011-10-20,40000.0,GB-CHC-327114,Lloyds Bank Foundation for England and Wales,0.0415889254651
360G-blf-0030047146,equipped centre for training,A training based centre will be created.,2006-03-30,4862.0,360G-blf,The Big Lottery Fund,0.04153691557
360G-tudortrust-84992,Grant to Fambidzanai Permaculture Centre,"over two years towards thel running costs of this farmer training centre on the outskirts of Harare, Zimbabwe (AG)",2017-03-29T00:00:00+00:00,40000.0,GB-CHC-1105580,The Tudor Trust,0.0415226697172
360G-LondonCatalyst-1230062400000Rq5hQAAR,Island Advice Centre - 3,Hardship Fund,2017-02-07T00:00:00+00:00,300.0,GB-CHC-1066739,London Catalyst,0.0414567688689
360G-LondonCatalyst-1230062400000Dxim2AAB,Island Advice Centre - 2,Hardship Fund,2013-11-27T00:00:00+00:00,400.0,GB-CHC-1066739,London Catalyst,0.0414567688689
360G-HenrySmithCharity-20142818,Grant to Oasis Centre,towards three years' salary of the Centre Manager at a community centre in a deprived area of Manchester,2014-12-04T00:00:00+00:00,69000.0,GB-CHC-230102,The Henry Smith Charity ,0.0414510579904
360G-blf-0030120659,Patrician Youth Centre,The project will use their grant to  install fibreglass insulation to the Centre's high level ceiling.,2012-02-23,9780.0,360G-blf,The Big Lottery Fund,0.0413682009012
360G-tudortrust-85019,Grant to Woodhouse Close Church Community Centre,over one year as continuation funding towards the centre manager's salary at a community centre supporting people in crisis in Bishop Auckland,2017-02-24T00:00:00+00:00,26000.0,GB-CHC-1105580,The Tudor Trust,0.0413587738285
360G-LBFEW-76076,Grant to Cambridge Money Advice Centre,the salary of the Centre Manager,2010-02-24,10000.0,GB-CHC-327114,Lloyds Bank Foundation for England and Wales,0.0412363389691
360G-northernrock:321,Grant awarded to Pennywell Neighbourhood Centre (Tyne & Wear),Towards building a new neighbourhood centre and for parenting classes in the new centre.,1999-07-13T00:00:00+00:00,47500.0,GB-COH-03416658,Northern Rock Foundation,0.0411709038644
360G-blf-0030010452,Flooring The Echo,"A project to improve the facilities at this community centre in Bedworth Heath, Warwickshire.",2007-08-10,4365.0,360G-blf,The Big Lottery Fund,0.0411064757492
360G-phf-24327,Use of facilities at Woodsley Multicultural Community Centre.,Use of facilities at Woodsley Multicultural Community Centre.,2009-07-28T00:00:00+00:00,3312.0,GB-CHC-1102927,Paul Hamlyn Foundation,0.0411064757492
360G-LBFEW-93695,Grant to Cortonwood Comeback Community Centre,the salary and on-costs of the Centre Support Worker,2012-04-27,15400.0,GB-CHC-327114,Lloyds Bank Foundation for England and Wales,0.0411058876555
360G-blf-0030000195,Frodingham Communtiy Centre's Makeover Majic,This community group would use an award to refurbish and decorate their popular community centre. The centre is open to the local community and is the base for several local groups.,2007-10-30,3930.0,360G-blf,The Big Lottery Fund,0.0411016203836
360G-blf-0031026718,Reviving our Community by Refurbishing our Centre,This group will use the funding to upgrade their centre by purchasing new furniture and curtains.,2015-09-08T00:00:00+00:00,6822.0,360G-blf,The Big Lottery Fund,0.0410981126723
360G-CFTyneWearNland-171771,Towards Whickham Thorns Outdoor Activity Centre,Towards Whickham Thorns Outdoor Activity Centre,2017-03-16T00:00:00+00:00,10000.0,GB-COH-02273708,Community Foundation serving Tyne & Wear and Northumberland,0.0410045760584
360G-blf-0031017004,Outdoor activity centre,Not Available,2014-12-03,9294.0,360G-blf,The Big Lottery Fund,0.0410045760584
360G-blf-0031019004,Outdoor Activity Centre,Not Available,2015-02-11,9950.0,360G-blf,The Big Lottery Fund,0.0410045760584
360G-blf-0031033452,"Glenburn Centre, My Life, My Choice","Glenburn Centre, My Life, My Choice",2016-03-29T00:00:00+00:00,5000.0,360G-blf,The Big Lottery Fund,0.0409764398855
360G-CR-2031435,"The Life Centre, Bierley ","The Life Centre, Bierley ",2016-11-30T00:00:00+00:00,39666.0,GB-CHC-326568 ,Comic Relief ,0.0409764398855
360G-dunhillmedical-N67-0711,Assisted Bathroom in Integrated Community Centre,"The Integrated Community Centre will provide a day centre for older people, function rooms for community groups etc. ",2011-09-14T00:00:00+00:00,52500.0,GB-CHC-1140372,The Dunhill Medical Trust,0.0409632498166
360G-blf-0030133019,Northolme Community Centre,This project is to extend and complete the inside of a partially completed building to convert it into a community centre to compliment the existing centre within the estate; making the available letting space into as large a room as possible. The centre will provide a range of services and activities for the residents in the estate.,2006-10-11,50000.0,360G-blf,The Big Lottery Fund,0.0409122073575
360G-blf-0030010344,Bay Horse Community Centre - Inauguration,This new community centre will use funding to purchase a range of equipment including tables and carpets. This will enable the group to fully furnish the centre and provide adequate facilities for the local community.,2007-07-24,6400.0,360G-blf,The Big Lottery Fund,0.0407685765178
360G-LBFEW-75852,Grant to Auckland Youth and Community Centre,the salary of the Centre Manager,2010-01-28,24000.0,GB-CHC-327114,Lloyds Bank Foundation for England and Wales,0.0407396966806
360G-blf-0030120799,McMaster Sports Centre (Community Spaces),"This project will upgrade and reinstate the McMaster Sports Centre in Johnstone, Renfrewshire. The centre will be used principally for football, athletics, tae kwondo and dance. The centre will also be available for other physical activities, community meetings and events. The grant will will be used to pay for refurbishing the facilities at the centre and employing staff for two years at the facility.",2012-01-31,187304.0,360G-blf,The Big Lottery Fund,0.0406858526702
360G-Wellcome-092753_Z_10_Z,Oxford Centre for Human Brain Activity.,"Over the long-term, the aim is to establish a cutting-edge centre for investigating the human brain with real-time resolution that will be accessible in an open manner to researchers at Oxford and their collaborators; and to integrate the Centre activities with those at FMRIB, a world-leading centre that specialises in human brain-imaging methods with high spatial resolution. In the proposal, we lay out the vision for the new Centre, and describe the strategy to realise the vision. In addition t o serving the Oxford neuroscience community broadly, we will capitalise on the  situation of the Centre within the grounds of the Department of Psychiatry and on the expertise of the Centre members to develop well integrated concentrations of excellence in neuropsychiatric research and basic cognitive neuroscience, and to support these with advanced developments in methodological integration and data-analysis. We then build the scientific justification for the Centre, by providing examples of th e many and varied research projects the Centre would support, by describing briefly ongoing projects by the applicants, and listing the other ongoing or currently planned projects across the current users of the Centre.",2010-07-01T00:00:00+00:00,744594.0,GB-CHC-210183,The Wellcome Trust,0.0406783165233
360G-Wellcome-092753_Z_10_A,Oxford Centre for Human Brain Activity - Helium Recycling,"Over the long-term, the aim is to establish a cutting-edge centre for investigating the human brain with real-time resolution that will be accessible in an open manner to researchers at Oxford and their collaborators; and to integrate the Centre activities with those at FMRIB, a world-leading centre that specialises in human brain-imaging methods with high spatial resolution. In the proposal, we lay out the vision for the new Centre, and describe the strategy to realise the vision. In addition t o serving the Oxford neuroscience community broadly, we will capitalise on the situation of the Centre within the grounds of the Department of Psychiatry and on the expertise of the Centre members to develop well integrated concentrations of excellence in neuropsychiatric research and basic cognitive neuroscience, and to support these with advanced developments in methodological integration and data-analysis. We then build the scientific justification for the Centre, by providing examples of th e many and varied research projects the Centre would support, by describing briefly ongoing projects by the applicants, and listing the other ongoing or currently planned projects across the current users of the Centre.",2013-06-24T00:00:00+00:00,72870.0,GB-CHC-210183,The Wellcome Trust,0.0406783165233
360G-blf-0030064082,Re-design of Centre,"This is a project by a charity in Tamworth, Birmingham. The group will use the funding to improve the layout of the groups community centre. This will enable more people from the local community to use the centre for their activities and for the group to run more events and activities.",2013-05-02,10000.0,360G-blf,The Big Lottery Fund,0.0406105182115
360G-northernrock:3061,Grant awarded to Liverton Mines Community Centre (Tees Valley),"Towards refurbishing a community centre in Liverton, Cleveland.",2007-03-29T00:00:00+00:00,20000.0,GB-COH-03416658,Northern Rock Foundation,0.0405423328221
360G-blf-0030025601,Centre 63,"A project to create a multi themed large scale mural incorporating fibre optic enhancements at ""Centre 63"" community centre in Kirkby, Knowsley. The mural will be created by all users of the centre alongside the groups creative team but with particular emphasis on disabled user groups to the centre. The grant will pay for art materials, artist fees, fibre optics & units, volunteer expenses and co-ordinator fees.",2005-09-22,5000.0,360G-blf,The Big Lottery Fund,0.0405264588117
360G-LBFEW-91665,Grant to Sunderland Bangladeshi Community Centre,the salary costs of the Centre Manager,2012-03-29,16000.0,GB-CHC-327114,Lloyds Bank Foundation for England and Wales,0.0405240732342
360G-COOPGROUP-2990,Grant to Hanham Community Centre,New windows will minimise noise for our neighbours and make the centre warmer and more welcoming for our users.,2017-08-04,2011.15,GB-COH-IP00525R,Co-operative Group,0.0404848141957
360G-CFSurrey-A395394,Bookham Baptist Children's Centre,"Training, resources and workshops for a local  Children's Centre.",2016-05-19T00:00:00+00:00,1000.0,GB-CHC-1111600,Community Foundation for Surrey,0.040445971641
360G-dulverton-006D000000MJrEs,Towards the Education Centre,Towards the Education Centre,2006-05-11T00:00:00+00:00,1500.0,GB-COH-07991677,The Dulverton Trust,0.0403706188164
360G-dulverton-006D000000MJrWV,Fitting Out the Education Centre,Fitting Out the Education Centre,2010-05-11T00:00:00+00:00,25000.0,GB-COH-07991677,The Dulverton Trust,0.0403706188164
360G-dulverton-006D000000MJrIP,Towards a rainwater harvesting system at the Education Centre,Towards a rainwater harvesting system at the Education Centre,2007-02-06T00:00:00+00:00,5000.0,GB-COH-07991677,The Dulverton Trust,0.0403706188164
360G-dulverton-006D000000MJrIC,Towards the education project at the Falkland Centre for Stewardship,Towards the education project at the Falkland Centre for Stewardship,2007-02-06T00:00:00+00:00,5000.0,GB-COH-07991677,The Dulverton Trust,0.0403706188164
360G-tudortrust-77250,Grant to Woodhouse Close Church Community Centre,over three years towards the centre co-ordinator's salary at a community centre supporting people in crisis in Bishop Auckland,2014-10-02T00:00:00+00:00,78000.0,GB-CHC-1105580,The Tudor Trust,0.040362837304
360G-ClothworkersFdn-200805341,Grant to Three Trees Community Centre,Refurbishment of a community centre in Birmingham,2016-09-14T00:00:00+00:00,9500.0,GB-CHC-274100,The Clothworkers Foundation,0.0403562844886
360G-blf-A4E_3_010158606,Eastfield Community Centre,The group provides a range of services and activities for the local community.  They will use the award to finalise the disabled access to the centre.,2005-06-15,2000.0,360G-blf,The Big Lottery Fund,0.0403437791401
360G-blf-AAS_3_010135085,There is no project name available for this record,"The group are responsible for the development, upkeep and provisions for the Guide Centre although all funding would directly affect those who use the centre.  The grant will help to pay for internal features of the new Centre, that other funding does not cover, like a loop system for the hard of hearing, a new sound system and new chairs.  This will benefit the Guides and Brownies who use the centre, and would allow it to be let for other functions too.",2004-11-09,3757.0,360G-blf,The Big Lottery Fund,0.040292089598
360G-blf-0030064720,Flexible Facilities for the Len Medlock Centre,"This charity in Boston, Lincolnshire will use the funding to purchase equipment and furniture for a community centre used by local groups.",2013-02-21,7534.0,360G-blf,The Big Lottery Fund,0.0401954813486
360G-SE-2015005160LOTT,Liverpool Dedicated Trampoline Centre,"Funding under Sport England's Inspired Facilities funding programme for a Capital project titled 'Liverpool Dedicated Trampoline Centre'. This project is a Multi Sports project, with a focus on younger beneficiaries. This funding has contributed towards a Gymnastics Centre - Gymnastics Centre (Gynmastics Centre)",2016-09-08T00:00:00+00:00,75000.0,GB-COH-RC000766,Sport England,0.0401872501111
360G-blf-0031013548,Island Separated Families Centre,Not Available,2014-09-03,9490.0,360G-blf,The Big Lottery Fund,0.0401378318584
360G-blf-0030006315,Women in Prison Community Centre,A project to furnish a community centre and provide IT training and workshops.,2006-12-08,7200.0,360G-blf,The Big Lottery Fund,0.0400658454776
360G-tudortrust-75188,Grant to Dawdon Youth & Community Centre,"over two years towards the salary of the centre manager at this community centre in Seaham, County Durham",2013-12-23T00:00:00+00:00,30000.0,GB-CHC-1105580,The Tudor Trust,0.040056533595
360G-BirminghamCC-1002619,Signage For Community Centre,SIGNAGE FOR COMMUNITY CENTRE; Neighbourhoods and communities; Community Chest,2014-12-05T00:00:00+00:00,500.0,GB-LAE-BIR,Birmingham City Council,0.0399907803423
360G-BirminghamCC-1002790,Gospel Oak Community Centre,GOSPEL OAK COMMUNITY CENTRE; Neighbourhoods and communities; Community Chest,2015-01-20T00:00:00+00:00,11482.0,GB-LAE-BIR,Birmingham City Council,0.0399907803423
360G-BirminghamCC-1002698,Gospel Oak Community Centre,GOSPEL OAK COMMUNITY CENTRE; Neighbourhoods and communities; Community Chest,2015-03-16T00:00:00+00:00,2520.0,GB-LAE-BIR,Birmingham City Council,0.0399907803423
360G-BirminghamCC-1002623,Reaside Community Centre,REASIDE COMMUNITY CENTRE; Neighbourhoods and communities; Community Chest,2014-12-01T00:00:00+00:00,3670.0,GB-LAE-BIR,Birmingham City Council,0.0399907803423
360G-BirminghamCC-1002370,Lozells Methodist Community Centre,LOZELLS METHODIST COMMUNITY CENTRE; Neighbourhoods and communities; Community Chest,2014-09-19T00:00:00+00:00,1000.0,GB-LAE-BIR,Birmingham City Council,0.0399907803423
360G-wolfson-19788,"Grant to Writers' Centre, Norwich","National Centre for Writing (with the Foundation to be associated particularly with the translation element of the Centre's work)_x000D_
",2014-06-05,50000.0,GB-CHC-1156077,Wolfson Foundation,0.0399525806857
360G-blf-0030017442,Replacing all Community Centre Windows,This charity in North Yorkshire will use funding to replace the windows at the community centre with double glazing. This will make the centre more comfortable for the local groups and residents that use the centre's facilities.,2011-03-24,7840.0,360G-blf,The Big Lottery Fund,0.0399219602039
360G-QuartetCF-A429323,Grant to The Scottish Centre for Children wtih Motor Impairments (SCCMI),To purchase 12 beds and mattresses at a centre for children with motor impairments.,2016-11-29T00:00:00+00:00,3140.0,GB-CHC-1080418,Quartet Community Foundation,0.0398834066093
360G-blf-0031041337,Deaf Community Centre Improvements,This project is the upgrading of the toilet facilities in the centre. This will improve the facility and attract more groups to use the centre.,2016-10-26T00:00:00+00:00,8590.0,360G-blf,The Big Lottery Fund,0.0398657929934
360G-blf-0030010246,Llanmiloe Community Resource Centre,The project is to extend the facilities at a community centre. The money is for a new kitchen.,2007-04-23,4831.0,360G-blf,The Big Lottery Fund,0.0398547856375
360G-indigotrust:IND2,Virtual Day Centre,To fund the first year's work of the Virtual Day Centre.,2001-09-26,75000.0,GB-CHC-1075920,Indigo Trust,0.039815897092
360G-blf-0030097651,7 Dials Club Renaissance,"This community group will use funding to install soundproofing ceiling panels in their community centre. The project will benefit those community groups who regularly come together to the centre to discuss social exclusion by blocking out background noise, as well as benefiting the neighbouring residential flats and businesses nearby to the centre.",2009-12-18,10000.0,360G-blf,The Big Lottery Fund,0.0398089741036
360G-LBFEW-82582,Grant to The Oak Tree Centre,the salary costs of Centre Development Officer,2010-11-30,24500.0,GB-CHC-327114,Lloyds Bank Foundation for England and Wales,0.0398081236807
360G-wolfson-20499,Grant to Neuromuscular Centre,Expansion of therapy and support centre for people with muscular dystrophy,2015-12-10,50000.0,GB-CHC-1156077,Wolfson Foundation,0.0397965512263
360G-BirminghamCC-1002954,Hobmoor Community Centre Champions,HOBMOOR COMMUNITY CENTRE CHAMPIONS; Arts and culture; ,2015-09-01T00:00:00+00:00,10000.0,GB-LAE-BIR,Birmingham City Council,0.0397247847554
360G-blf-0030013954,Strood Community Resource Centre,This community group will use an award to convert part of their new premises into an advice centre at the centre of Strood high street. This will create an easily accessible advice and resource centre for local people.,2009-09-17,5756.0,360G-blf,The Big Lottery Fund,0.0396443998769
360G-blf-0031029261,Garnant Family Centre,Garnant Family Centre,2015-11-25T00:00:00+00:00,196480.0,360G-blf,The Big Lottery Fund,0.0395924042524
360G-blf-0030115454,Llandysul Family Centre,Llandysul Family Centre,2013-08-01,5000.0,360G-blf,The Big Lottery Fund,0.0395924042524
360G-blf-0031033292,TREGARON FAMILY CENTRE,TREGARON FAMILY CENTRE,2016-03-23T00:00:00+00:00,159905.0,360G-blf,The Big Lottery Fund,0.0395924042524
360G-blf-0031012304,Borth Family Centre,Not Available,2014-07-30,201033.0,360G-blf,The Big Lottery Fund,0.0395924042524
