index,DocumentWeight,Amount Awarded,Identifier,Topic
2008-11-01,0.107559217344,16917.0,3,topic6
2008-12-01,0.0,0.0,0,topic6
2009-01-01,0.114085285105,21829.0,3,topic6
2009-02-01,0.0341241035684,10000.0,1,topic6
2009-03-01,0.145566791053,34014.0,4,topic6
2009-04-01,0.10301348428,21800.0,3,topic6
2009-05-01,0.0354612858999,1000.0,1,topic6
2009-06-01,0.0,0.0,0,topic6
2009-07-01,0.0354612858999,3600.0,1,topic6
2009-08-01,0.0,0.0,0,topic6
2009-09-01,0.0,0.0,0,topic6
2009-10-01,0.0721207365671,5500.0,2,topic6
2009-11-01,0.0354612858999,3730.0,1,topic6
2009-12-01,0.0354612858999,10000.0,1,topic6
2010-01-01,0.105904713396,4528.0,3,topic6
2010-02-01,0.0744828154373,7496.0,2,topic6
2010-03-01,0.116242513565,22200.0,3,topic6
2010-04-01,0.104622671491,17420.0,3,topic6
2010-05-01,0.0706664419918,11818.0,2,topic6
2010-06-01,0.0,0.0,0,topic6
2010-07-01,0.144032743209,22200.0,4,topic6
2010-08-01,0.0336699923068,3600.0,1,topic6
2010-09-01,0.0364571143815,4700.0,1,topic6
2010-10-01,0.073770249528,9267.0,2,topic6
2010-11-01,0.0354612858999,2917.0,1,topic6
2010-12-01,0.0,0.0,0,topic6
2011-01-01,0.0,0.0,0,topic6
2011-02-01,0.0874123899417,10778.0,2,topic6
2011-03-01,0.0744662907713,5692.0,2,topic6
2011-04-01,0.104592564107,20363.0,3,topic6
2011-05-01,0.0,0.0,0,topic6
2011-06-01,0.0,0.0,0,topic6
2011-07-01,0.136066384845,22180.0,4,topic6
2011-08-01,0.0720284213755,11939.0,2,topic6
2011-09-01,0.0,0.0,0,topic6
2011-10-01,0.0709225717998,8334.0,2,topic6
2011-11-01,0.174883914897,29103.0,5,topic6
2011-12-01,0.0355472262212,4200.0,1,topic6
2012-01-01,0.11662677831,14223.0,3,topic6
2012-02-01,0.0,0.0,0,topic6
2012-03-01,0.1063838577,20302.0,3,topic6
2012-04-01,0.0,0.0,0,topic6
2012-05-01,0.209729240032,22456.0,5,topic6
2012-06-01,0.146087786047,32230.0,4,topic6
2012-07-01,0.0,0.0,0,topic6
2012-08-01,0.0354612858999,0.0,1,topic6
2012-09-01,0.0,0.0,0,topic6
2012-10-01,0.0671402645099,11840.0,2,topic6
2012-11-01,0.103177907737,20590.0,3,topic6
2012-12-01,0.0,0.0,0,topic6
2013-01-01,0.0,0.0,0,topic6
2013-02-01,0.0352560865134,1708.0,1,topic6
2013-03-01,0.12474996657,22000.0,3,topic6
2013-04-01,0.0748331080582,7804.0,2,topic6
2013-05-01,0.0354612858999,10000.0,1,topic6
2013-06-01,0.0,0.0,0,topic6
2013-07-01,0.309647057772,1035991.0,8,topic6
2013-08-01,0.0,0.0,0,topic6
2013-09-01,0.0,0.0,0,topic6
2013-10-01,0.1063838577,20174.0,3,topic6
2013-11-01,0.095212921681,2580.0,2,topic6
2013-12-01,0.0335173409858,7754.0,1,topic6
2014-01-01,0.216588606821,12944.0,5,topic6
2014-02-01,0.278726987967,29360.0,6,topic6
2014-03-01,0.244715227337,43067.0,6,topic6
2014-04-01,0.68243959378,396727.8,15,topic6
2014-05-01,0.454784345695,71424.0,10,topic6
2014-06-01,0.475535830443,69381.0,10,topic6
2014-07-01,0.855228372687,99826.0,20,topic6
2014-08-01,0.393304752293,44391.4,8,topic6
2014-09-01,0.766876926217,89141.0,17,topic6
2014-10-01,0.464155553461,56946.0,10,topic6
2014-11-01,0.785144610516,255271.6,17,topic6
2014-12-01,0.325165953982,35754.0,7,topic6
2015-01-01,0.504816812412,90234.6,11,topic6
2015-02-01,0.57774473999,472107.0,13,topic6
2015-03-01,0.285847475242,38597.0,6,topic6
2015-04-01,0.324568019874,32179.0,8,topic6
2015-05-01,0.145923723709,24628.0,4,topic6
2015-06-01,0.15660729685,27292.0,4,topic6
2015-07-01,0.076486030279,5943.0,2,topic6
2015-08-01,0.25644235442,25532.0,6,topic6
2015-09-01,0.377004052368,55583.0,9,topic6
2015-10-01,0.127239911221,11920.0,3,topic6
2015-11-01,0.256772384684,19224.0,6,topic6
2015-12-01,0.0,0.0,0,topic6
2016-01-01,0.0,0.0,0,topic6
2016-02-01,0.0874123899417,3107.0,2,topic6
2016-03-01,0.360051402758,83533.0,9,topic6
2016-04-01,0.155853312125,2499.0,3,topic6
2016-05-01,0.0953570107726,26500.0,2,topic6
2016-06-01,0.152774360784,10544.0,4,topic6
2016-07-01,0.110036463115,24998.0,3,topic6
2016-08-01,0.0354612858999,2920.0,1,topic6
2016-09-01,0.104459204394,22180.0,3,topic6
2016-10-01,0.0897924117265,7250.0,2,topic6
2016-11-01,0.357009663723,44528.0,8,topic6
2016-12-01,0.0343408122299,6010.0,1,topic6
2017-01-01,0.0696362036559,8947.0,2,topic6
2017-02-01,0.140561658751,8596.0,3,topic6
2017-03-01,0.268843328504,75224.0,7,topic6
2017-04-01,0.156511124587,12771.0,4,topic6
2017-05-01,0.0354612858999,6294.0,1,topic6
2017-06-01,0.0,0.0,0,topic6
2017-07-01,0.0,0.0,0,topic6
2017-08-01,0.114317935813,13354.0,3,topic6
2017-09-01,0.128708243375,19975.0,3,topic6
2017-10-01,0.0794215166985,17221.0,2,topic6
2017-11-01,0.175621141943,5438.2,4,topic6
2017-12-01,0.0697677075177,12663.0,2,topic6
2018-01-01,0.0,0.0,0,topic6
2018-02-01,0.0372265002482,2500.0,1,topic6
2018-03-01,0.0,0.0,0,topic6
