index,DocumentWeight,Amount Awarded,Identifier,Topic
2014-11-01,0.234448491076,34081.64,5,topic7
2014-12-01,0.2394332848,522278.0,5,topic7
2015-01-01,0.407198423511,66560.51,9,topic7
2015-02-01,0.138056971183,500158.0,3,topic7
2015-03-01,0.236064494964,531535.0,5,topic7
2015-04-01,0.0437240981997,720.0,1,topic7
2015-05-01,0.0880236758182,50500.0,2,topic7
2015-06-01,0.137456009027,21785.0,3,topic7
2015-07-01,0.132787752891,16805.0,3,topic7
2015-08-01,0.0437240981997,9634.0,1,topic7
2015-09-01,0.183600110322,261257.0,4,topic7
2015-10-01,0.090474117816,5678.0,2,topic7
2015-11-01,0.136563405551,69640.0,3,topic7
2015-12-01,0.0930277625691,18600.0,2,topic7
2016-01-01,0.08848445312,10250.0,2,topic7
2016-02-01,0.175687772854,32163.0,4,topic7
2016-03-01,0.267726575544,46116.0,6,topic7
2016-04-01,0.0,0.0,0,topic7
2016-05-01,0.045237058908,1500.0,1,topic7
2016-06-01,0.0418535139528,3529.23,1,topic7
2016-07-01,0.0877693646585,18900.0,2,topic7
2016-08-01,0.0,0.0,0,topic7
2016-09-01,0.0848522576305,663825.0,2,topic7
2016-10-01,0.30745704319,40973.0,7,topic7
2016-11-01,0.27478673356,40298.0,6,topic7
2016-12-01,0.0881381669127,42000.0,2,topic7
2017-01-01,0.0,0.0,0,topic7
2017-02-01,0.0,0.0,0,topic7
2017-03-01,0.137700508809,21667.0,3,topic7
2017-04-01,0.0854310371238,13256.0,2,topic7
2017-05-01,0.0433480538374,430609.0,1,topic7
2017-06-01,0.140104352421,20310.0,3,topic7
2017-07-01,0.0896632885023,21645.0,2,topic7
2017-08-01,0.268123288079,251380.24,6,topic7
2017-09-01,0.0865406856478,19742.0,2,topic7
2017-10-01,0.0882916227718,84873.0,2,topic7
2017-11-01,0.391223005347,51771.26,9,topic7
2017-12-01,0.133294528913,14500.0,3,topic7
2018-01-01,0.0,0.0,0,topic7
2018-02-01,0.0,0.0,0,topic7
2018-03-01,0.0,0.0,0,topic7
