,index,topic0,topic1,topic10,topic11,topic12,topic13,topic14,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9
23,1999-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1999-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1999-10-01,0.0,0.0,0.0,0.0,0.0,0.037338888259,0.0,0.0,0.0,0.0,0.0,0.0,0.0500558302965,0.0,0.0
26,1999-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1999-12-01,0.0,0.0,0.0,0.0,0.0,0.0420986818563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2000-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433074030174,0.0,0.0,0.0,0.0426367865261
29,2000-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2000-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2000-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2000-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2000-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352871991423,0.0,0.0,0.0,0.0,0.0,0.0
34,2000-07-01,0.0,0.0,0.0,0.0,0.0,0.0444476135858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2000-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2000-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2000-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2000-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2000-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2001-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2001-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2001-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2001-04-01,0.0,0.0,0.0,0.0,0.0258722592805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2001-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2001-06-01,0.0,0.0,0.0,0.0,0.0267091044647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2001-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2001-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2001-09-01,0.0,0.0,0.0,0.0,0.0,0.039815897092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2001-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2001-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2001-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2002-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2002-02-01,0.0,0.0,0.0,0.0,0.0240697484434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2002-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2002-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2002-05-01,0.0,0.0,0.0,0.0,0.0,0.037197693897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2002-06-01,0.0,0.0,0.0,0.0,0.0,0.0732852219807,0.0,0.0,0.0,0.0,0.0,0.0,0.0420428039067,0.0,0.0
58,2002-07-01,0.0,0.0,0.0344593774979,0.0,0.0,0.0464350741891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2002-08-01,0.0,0.0,0.0259111523476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407258108352,0.0
60,2002-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2002-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2002-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2002-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2003-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2003-02-01,0.0,0.0,0.0344593774979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2003-03-01,0.0,0.0,0.0,0.0,0.0278012759759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2003-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2003-05-01,0.0,0.0,0.0,0.0,0.0309805609421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2003-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2003-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2003-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2003-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2004-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2004-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2004-03-01,0.0,0.0,0.0274061311865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2004-04-01,0.850898067873,0.0324227286473,0.116437942915,0.0955527495935,0.0,0.0,0.0930557758643,0.183191703412,0.0,0.0,0.126071114302,0.106982439421,0.0,0.0,0.0
80,2004-05-01,1.70384606697,0.0262575431984,0.118175838177,0.131353045847,0.0,0.0381295723404,0.218791679697,0.059765112631,0.0,0.0,0.0806730927857,0.0,0.0862156246027,0.0333474695641,0.0
81,2004-06-01,0.426506377825,0.0,0.0296103013624,0.12885889938,0.0839037040678,0.0,0.241847287508,0.193546613577,0.0,0.0,0.0374747257983,0.0384017918344,0.0442099834005,0.0385266466623,0.0323264384907
82,2004-07-01,0.141908804513,0.0255140332616,0.0517388175149,0.025999773097,0.0820498448477,0.035655380411,0.108306081069,0.0941036149238,0.0,0.0,0.196792354291,0.110200907643,0.0425847678519,0.0,0.0381098798003
83,2004-08-01,0.567764731151,0.0,0.0868160469298,0.0515160953255,0.0247422184587,0.0,0.10772620264,0.0296715624643,0.0,0.0,0.0365876284247,0.0,0.0420456622811,0.0,0.0
84,2004-09-01,1.46359105799,0.0,0.113920278405,0.0500369800836,0.083974314421,0.0,0.0601477728776,0.185041603604,0.0,0.0,0.190705331809,0.044995577481,0.0,0.0,0.0
85,2004-10-01,2.50334518513,0.0,0.0272777534658,0.0817767256246,0.0853769617112,0.0,0.0655995094732,0.0712101271946,0.0,0.0,0.0863277604988,0.0,0.0449753730835,0.0407258108352,0.0
86,2004-11-01,3.64036981946,0.0530713158338,0.0264210914736,0.0799133146935,0.0563726754433,0.040292089598,0.128670944358,0.124800823123,0.0,0.0,0.0,0.189949553661,0.0,0.0,0.0325302490639
87,2004-12-01,2.26871614606,0.0541962718142,0.0,0.0541455847432,0.0248458613465,0.0362176348329,0.0876335257218,0.151475432252,0.0,0.0,0.0807810441111,0.0729813086748,0.0,0.0,0.0361861969882
88,2005-01-01,3.3077860009,0.107737849164,0.0855194217515,0.083207521684,0.0262904187878,0.0,0.111277883773,0.0293172346455,0.0272250408763,0.0,0.118399969567,0.0399293529382,0.0861564143391,0.0328975944986,0.0
89,2005-02-01,4.63178009749,0.0862365515023,0.195965136509,0.0253078255564,0.18436652006,0.157958727816,0.189855280953,0.0650510301174,0.0548490491477,0.0,0.0762487481737,0.0390170275127,0.0,0.114349216169,0.0
90,2005-03-01,2.74207120098,0.0250176172999,0.113401071499,0.108216457901,0.0567400086209,0.0,0.258143841234,0.0632938079669,0.0,0.0,0.0782950977904,0.073099608738,0.0,0.0,0.0335417102721
91,2005-04-01,2.26946517491,0.0282700128943,0.110934027979,0.192863326409,0.0557113930622,0.0,0.66676983415,0.0,0.0,0.0,0.0413174512395,0.0,0.0881016936662,0.0,0.0
92,2005-05-01,3.30973735446,0.0559840625238,0.0341909861106,0.0884599044083,0.141490372909,0.116211546528,0.380179657948,0.0605742500208,0.0,0.0,0.0785859289564,0.0519511040418,0.0,0.0328975944986,0.0
93,2005-06-01,0.568057578469,0.103353794537,0.0278743221973,0.074385654124,0.0,0.122227865933,0.385198847996,0.0296893034722,0.0,0.0,0.160467153591,0.120030755572,0.0,0.0,0.101410043914
94,2005-07-01,0.472020331426,0.183225979702,0.179746655772,0.0807436802965,0.0325054163831,0.15002494836,0.861170520483,0.0302072122502,0.0,0.0,0.163686663533,0.0339621465195,0.129350107752,0.0328975944986,0.0971395083409
95,2005-08-01,1.04014266645,0.0568767680933,0.0532243273727,0.0951701108382,0.0,0.0603268064012,0.35209256928,0.0,0.0,0.0,0.152853456947,0.0787359707553,0.0,0.0,0.0
96,2005-09-01,0.472606026062,0.0278759817481,0.0571687230612,0.16464592551,0.106327976319,0.0770913653939,0.0885127122988,0.0313951594635,0.0264857093755,0.0,0.1576652594,0.0668628507072,0.0440289708331,0.0,0.0659057261996
97,2005-10-01,0.330339617681,0.0533195727079,0.249697264119,0.281971132456,0.0520875297855,0.0799613503917,0.0666176185503,0.0,0.0421272260588,0.0,0.118434593577,0.0400132853149,0.0944875034754,0.114349216169,0.0
98,2005-11-01,0.709803048764,0.181410213332,0.118651148519,0.22434124623,0.133013420555,0.0,0.213383118533,0.093095359108,0.0,0.0,0.0782622567759,0.0706702716761,0.0418766955727,0.0,0.0665530295592
99,2005-12-01,0.330632464999,0.0784462829704,0.150586949228,0.156624469607,0.0243976847519,0.0,0.133253143579,0.0314403814686,0.0,0.0,0.0394483202099,0.0709094859398,0.085367679174,0.0335052332015,0.0637704182786
100,2006-01-01,0.236417058415,0.0575441383564,0.260857284744,0.0916030990624,0.230873747362,0.0484476096704,0.215900408851,0.0299726138643,0.0,0.0,0.151793619577,0.103409290542,0.263054084065,0.0,0.103764076099
101,2006-02-01,0.0948011012206,0.0952064335906,0.20458192599,0.201024316177,0.0730414362763,0.122968404514,0.293171387763,0.167123321737,0.0,0.0,0.242495839267,0.0335278253707,0.171458340151,0.0657951889972,0.0
102,2006-03-01,0.189309355123,0.055880082309,0.404411426408,0.268381871939,0.102752567659,0.241270288793,0.410268309504,0.314327845048,0.0500051130797,0.0,0.207336079624,0.162052616401,0.57724116711,0.0,0.0316696366153
103,2006-04-01,0.0,0.0803826638835,0.087422826224,0.0534006610523,0.0504359167182,0.0,0.151563150809,0.105844343358,0.0,0.0,0.0782939808393,0.085973654653,0.0437654657184,0.0,0.0
104,2006-05-01,0.0,0.117570599646,0.082042060521,0.267852217392,0.0518424292908,0.0799630230688,0.174713611868,0.165936364596,0.0421272260588,0.0,0.0781295412611,0.0335394807363,0.0925465472917,0.0,0.0669557599555
105,2006-06-01,0.0,0.0253821635788,0.143431833309,0.131231884489,0.0542056569044,0.127198612886,0.0407893808289,0.0612040679995,0.0243673689465,0.0,0.115468442722,0.073544828051,0.0433415376108,0.0,0.0
106,2006-07-01,0.0,0.148818465986,0.116768920643,0.0846598763494,0.0466390417366,0.0803655153002,0.0896817907274,0.064143660965,0.0,0.0,0.0770060647669,0.1189616809,0.0853374323582,0.0324763848476,0.0315125021097
107,2006-08-01,0.0,0.0530935499363,0.0540667714892,0.101297024377,0.028620574443,0.0,0.151375305323,0.125675049744,0.0250484751941,0.0,0.119721099714,0.0713333194242,0.354852042876,0.0,0.0315484670145
108,2006-09-01,0.0,0.031241584985,0.0,0.134040736585,0.0274206539781,0.0,0.0854817294113,0.0886614438634,0.0,0.0,0.125196829989,0.0794742930556,0.13118928131,0.0,0.0672701262901
109,2006-10-01,0.0,0.164858867982,0.118983824077,0.104006802009,0.0749498291346,0.259783747268,0.0203822169032,0.0999249500641,0.0,0.0,0.037526108166,0.114151113579,0.26133109997,0.0328975944986,0.0
110,2006-11-01,0.0,0.0789671940142,0.0575895313311,0.0806438189722,0.0495055852816,0.149304510368,0.0474787754592,0.0707534597565,0.0573312473757,0.0,0.0385663578312,0.177770952811,0.0943944353361,0.0,0.0630948760762
111,2006-12-01,0.0,0.236388911712,0.0662257741588,0.0994373658561,0.0507064159929,0.0837010505632,0.102925630246,0.197765548903,0.0248529259094,0.0,0.0803630046207,0.191338996522,0.265729464569,0.0,0.0
112,2007-01-01,0.0,0.0878237680065,0.0547992208306,0.184421665789,0.0690493255202,0.0823329773696,0.066660129645,0.0312394940359,0.0,0.0,0.0420950586783,0.0390504603997,0.0,0.0,0.0681217619603
113,2007-02-01,0.0,0.0867622780218,0.0,0.141147260775,0.0539318458598,0.163039414909,0.148546049119,0.0661637312306,0.0512783311928,0.0,0.162381411934,0.197313175896,0.270695811895,0.0736234053338,0.0424844433484
114,2007-03-01,0.0,0.025814683427,0.0546088225984,0.085152670223,0.115542646519,0.0405423328221,0.0932722589934,0.0606460758886,0.0,0.0,0.0420468245109,0.145257028771,0.0414540640411,0.0,0.0660871368564
115,2007-04-01,0.0,0.02892519908,0.0,0.0993688937429,0.0546773523148,0.0398547856375,0.158906033259,0.030297406563,0.0254209448851,0.0,0.150846677972,0.0370228532983,0.257959962264,0.0,0.0346949721007
116,2007-05-01,0.0,0.0,0.0933193794306,0.195722492025,0.0242255845379,0.140257253808,0.216589849687,0.123609240299,0.0421272260588,0.0,0.079817131299,0.0711338657343,0.360866118011,0.114349216169,0.0617716904622
117,2007-06-01,0.0,0.138955199362,0.0,0.0759173234487,0.0321571143696,0.0750241038959,0.202016700943,0.0637134322791,0.0,0.0,0.266092266388,0.141921095641,0.0419647471286,0.0655984370446,0.0321588577709
118,2007-07-01,0.0,0.0587340788562,0.0311783909891,0.283649410492,0.0506435869618,0.180342589356,0.159529263612,0.0627268955371,0.0244747967937,0.0,0.0396212515622,0.10799610368,0.233104354597,0.0736234053338,0.0353757734648
119,2007-08-01,0.0,0.0280387897244,0.208352383731,0.139445579677,0.027190353184,0.0778623165011,0.191083686322,0.0911039166969,0.0332412175695,0.0,0.043444803336,0.11770347664,0.308743408181,0.0,0.067171153721
120,2007-09-01,0.0,0.0822720959343,0.0930792187169,0.0770601921651,0.026871421742,0.0,0.0203915060686,0.0624826124687,0.0,0.0,0.0441121174463,0.0742002838572,0.0863124949359,0.0,0.0308660884983
121,2007-10-01,0.0,0.119384831399,0.125257606209,0.112331200335,0.0507709137571,0.0857207099448,0.0414016641469,0.0339044385727,0.0,0.0,0.0,0.0871794696483,0.226987277985,0.0407258108352,0.105071818872
122,2007-11-01,0.0,0.0,0.0532655162311,0.150096952241,0.0541655577993,0.365980642885,0.0439429830326,0.0664716990375,0.0276620568193,0.0,0.0762574576771,0.0,1.3300197419,0.0,0.0322389174998
123,2007-12-01,0.0,0.0264447691075,0.0592387508045,0.0559410225565,0.0715356948301,0.0,0.0436871971851,0.0658638512886,0.0,0.0,0.0,0.147196505747,0.130000177922,0.0,0.0
124,2008-01-01,0.0,0.0262602717754,0.202284442975,0.0245649899346,0.0776706171105,0.0811548456198,0.106021336314,0.13301874338,0.0,0.0,0.0400968184596,0.148307754533,0.083620306233,0.0,0.0315365459865
125,2008-02-01,0.0,0.0256561023033,0.11234452317,0.0,0.0,0.0452624470487,0.114689158961,0.295385084257,0.0325116360509,0.0,0.0387737976061,0.108866624264,0.129065038195,0.139418594331,0.0318595860796
126,2008-03-01,0.0,0.113471552971,0.0865812106677,0.024002793884,0.0504318230651,0.0,0.0638189868312,0.216440748364,0.0243835634358,0.0,0.0361028999381,0.0422993063678,0.0897036621443,0.0342676621253,0.0
127,2008-04-01,0.0,0.0,0.0805085222646,0.0241488325624,0.0,0.0,0.0699534255601,0.0634793463077,0.0,0.0,0.155906770237,0.0376870327935,0.137255859923,0.0,0.0640464068176
128,2008-05-01,0.0,0.0258185920919,0.0540550741133,0.0800943983761,0.102907024819,0.0360252954888,0.173728661513,0.121199876064,0.126381678176,0.0,0.0,0.0,0.046613516356,0.0667748132927,0.0
129,2008-06-01,0.0,0.0306681475773,0.105172946104,0.0802873475327,0.0303072698122,0.0,0.132244417171,0.0303413841386,0.0280010397677,0.0,0.0767262033756,0.142790025841,0.171435774707,0.0325436653228,0.0
130,2008-07-01,0.0,0.0652395494425,0.053379303947,0.104004067284,0.0715792533957,0.0603268064012,0.156034243418,0.0689033631088,0.0,0.0,0.0,0.0707816308934,0.0865679429155,0.0328975944986,0.0
131,2008-08-01,0.0,0.0,0.0258818871554,0.157300678931,0.0241324425567,0.0381117073192,0.0204415052551,0.0974928575036,0.0,0.0,0.164870291922,0.110044550527,0.178389863937,0.0,0.0
132,2008-09-01,0.0,0.0250476564944,0.0543027336298,0.0517893912832,0.0850451033085,0.0916717811525,0.0871923447289,0.0939070426607,0.0,0.0,0.128130318372,0.116554824121,0.230712916748,0.0,0.0647653514569
133,2008-10-01,0.0,0.0,0.120110840487,0.110341976745,0.0753886534093,0.0739743924129,0.0434418263436,0.190088479081,0.0,0.0,0.201727115652,0.147638986462,0.139202389944,0.0328975944986,0.0
134,2008-11-01,0.0,0.0782861713611,0.0900567686331,0.0836637438026,0.0,0.0,0.0620830898182,0.151992656911,0.0252488450672,0.0,0.0819586292197,0.107559217344,0.0444247961349,0.0,0.0
135,2008-12-01,0.0,0.0254117690719,0.110945231163,0.0763509128173,0.025995630515,0.0,0.0696421862487,0.128328793419,0.0,0.0,0.0867088766127,0.0,0.213728930164,0.0,0.0330753723958
136,2009-01-01,0.0,0.0279208894422,0.0870894394811,0.0255719438048,0.0,0.0865094225091,0.0642973868793,0.159912759472,0.0,0.0,0.0,0.114085285105,0.225406873048,0.0336647377891,0.0
137,2009-02-01,0.0,0.0260824230282,0.15159873083,0.0625663162502,0.0288226992043,0.0371007263379,0.0669189444218,0.131014307976,0.0,0.0,0.0375843847135,0.0341241035684,0.225676351088,0.114349216169,0.0970986829435
138,2009-03-01,0.0,0.0504887258405,0.104712652181,0.108719673288,0.0,0.036650100226,0.114728559456,0.126787507918,0.0506431535725,0.0,0.267734401385,0.145566791053,0.128462783548,0.0,0.034259953044
139,2009-04-01,0.0,0.0,0.0268870347732,0.0,0.0239222274037,0.0,0.0208553168737,0.126729898056,0.0,0.0428604061083,0.0808903545544,0.10301348428,0.0451007715451,0.0,0.0320650162942
140,2009-05-01,0.0,0.0310822406763,0.204168656399,0.0240691300594,0.0261702313297,0.0386781646896,0.0236061645817,0.0302683535352,0.0,0.190589044513,0.0439166698541,0.0354612858999,0.142941155657,0.196472434533,0.032742327349
141,2009-06-01,0.0,0.16191545884,0.0,0.0,0.0784347546532,0.0436442077488,0.0,0.0,0.0,0.240740897293,0.0,0.0,0.170616451296,0.0,0.0
142,2009-07-01,0.0,0.162437491645,0.085770914165,0.0,0.0285583163287,0.204326594514,0.0626332775216,0.0636378726584,0.0,0.376910790858,0.0370583300159,0.0354612858999,0.084419901234,0.102920654913,0.0
143,2009-08-01,0.0,0.0565485743248,0.0308808864987,0.0285845569199,0.0253088308024,0.0,0.0,0.0595261120484,0.0,0.2261194428,0.040139163082,0.0,0.172232922965,0.0,0.0361205135962
144,2009-09-01,0.0,0.0276188620076,0.0282418793761,0.0,0.0,0.0396443998769,0.020231247379,0.0612288681719,0.0,0.185126053984,0.0,0.0,0.169171381891,0.0684275582525,0.0315623519948
145,2009-10-01,0.0,0.0519943033747,0.128685665813,0.0,0.0240606561185,0.0510617985798,0.0,0.0,0.0285575403403,0.465993006084,0.0393199310063,0.0721207365671,0.0463245177054,0.0328975944986,0.0
146,2009-11-01,0.0,0.0611892036732,0.0884493071789,0.0525506024014,0.112504866959,0.0,0.0,0.0302730858217,0.0493753741991,0.462234906036,0.0393184722458,0.0354612858999,0.0871762082698,0.0,0.0
147,2009-12-01,0.0,0.0,0.0563087510957,0.0264785061942,0.0250391328841,0.0829961297474,0.043735589273,0.0661281342937,0.0267506539491,0.324347037884,0.0807027467774,0.0354612858999,0.228392211669,0.0821232183644,0.0
148,2010-01-01,0.0,0.0,0.0296843233927,0.0,0.0254258296611,0.192845683851,0.0,0.060236446629,0.0251611351876,0.290368497865,0.0735510315346,0.105904713396,0.34662121048,0.0,0.0
149,2010-02-01,0.0,0.0308138442867,0.163890020231,0.0522669378911,0.070508549092,0.131194612324,0.0207868192201,0.0,0.159369913723,0.278646258,0.0364148957194,0.0744828154373,0.26735960107,0.210082570966,0.030924209679
150,2010-03-01,0.0,0.0810756774604,0.107276054299,0.0293221450569,0.0796301124437,0.0,0.0,0.0696427045088,0.0258310760728,0.0487691122374,0.0790384357481,0.116242513565,0.177556321642,0.07169529148,0.0327541550348
151,2010-04-01,0.0,0.0261208049621,0.144127498377,0.0632329393373,0.0245160758356,0.0379642268108,0.0224243382298,0.0,0.105087974601,0.0916295183457,0.0749472056443,0.104622671491,0.177370492571,0.0341293592257,0.0
152,2010-05-01,0.0,0.0322288499105,0.191953183085,0.0,0.161260899024,0.142552656854,0.0243466440118,0.104541125942,0.0935511134553,0.2261194428,0.0,0.0706664419918,0.129748288067,0.172237266075,0.0
153,2010-06-01,0.0,0.0261305739659,0.107765292481,0.0507076578591,0.0266578723074,0.0739615588763,0.0,0.0647391412673,0.0,0.419105213764,0.0374689490664,0.0,0.176084180694,0.0994050258072,0.0964559119546
154,2010-07-01,0.0,0.275321052833,0.0673251400475,0.0477939011925,0.0519803838134,0.115423773428,0.0221445078222,0.161164952773,0.064694645025,0.61082537178,0.0,0.144032743209,0.084756164287,0.163477749602,0.217281556224
155,2010-08-01,0.0,0.0266962853578,0.111623782712,0.0805270214999,0.0536043183153,0.0,0.0,0.121629332734,0.0695999921683,0.334983048504,0.0,0.0336699923068,0.135615133645,0.0722126736297,0.0
