index,DocumentWeight,Amount Awarded,Identifier,Topic
1997-09-01,0.0,0.0,0,topic10
1997-10-01,0.0,0.0,0,topic10
1997-11-01,0.0,0.0,0,topic10
1997-12-01,0.0,0.0,0,topic10
1998-01-01,0.0,0.0,0,topic10
1998-02-01,0.0400878301468,5000.0,1,topic10
1998-03-01,0.0,0.0,0,topic10
1998-04-01,0.0,0.0,0,topic10
1998-05-01,0.0,0.0,0,topic10
1998-06-01,0.0,0.0,0,topic10
1998-07-01,0.0,0.0,0,topic10
1998-08-01,0.0,0.0,0,topic10
1998-09-01,0.0,0.0,0,topic10
1998-10-01,0.0,0.0,0,topic10
1998-11-01,0.0,0.0,0,topic10
1998-12-01,0.0,0.0,0,topic10
1999-01-01,0.0,0.0,0,topic10
1999-02-01,0.0,0.0,0,topic10
1999-03-01,0.0,0.0,0,topic10
1999-04-01,0.0,0.0,0,topic10
1999-05-01,0.0,0.0,0,topic10
1999-06-01,0.0,0.0,0,topic10
1999-07-01,0.0278022490303,8500.0,1,topic10
1999-08-01,0.0,0.0,0,topic10
1999-09-01,0.0,0.0,0,topic10
1999-10-01,0.0,0.0,0,topic10
1999-11-01,0.0,0.0,0,topic10
1999-12-01,0.0,0.0,0,topic10
2000-01-01,0.0,0.0,0,topic10
2000-02-01,0.0,0.0,0,topic10
2000-03-01,0.0,0.0,0,topic10
2000-04-01,0.0,0.0,0,topic10
2000-05-01,0.0,0.0,0,topic10
2000-06-01,0.0,0.0,0,topic10
2000-07-01,0.0,0.0,0,topic10
2000-08-01,0.0,0.0,0,topic10
2000-09-01,0.0,0.0,0,topic10
2000-10-01,0.0,0.0,0,topic10
2000-11-01,0.0,0.0,0,topic10
2000-12-01,0.0,0.0,0,topic10
2001-01-01,0.0,0.0,0,topic10
2001-02-01,0.0,0.0,0,topic10
2001-03-01,0.0,0.0,0,topic10
2001-04-01,0.0,0.0,0,topic10
2001-05-01,0.0,0.0,0,topic10
2001-06-01,0.0,0.0,0,topic10
2001-07-01,0.0,0.0,0,topic10
2001-08-01,0.0,0.0,0,topic10
2001-09-01,0.0,0.0,0,topic10
2001-10-01,0.0,0.0,0,topic10
2001-11-01,0.0,0.0,0,topic10
2001-12-01,0.0,0.0,0,topic10
2002-01-01,0.0,0.0,0,topic10
2002-02-01,0.0,0.0,0,topic10
2002-03-01,0.0,0.0,0,topic10
2002-04-01,0.0,0.0,0,topic10
2002-05-01,0.0,0.0,0,topic10
2002-06-01,0.0,0.0,0,topic10
2002-07-01,0.0344593774979,500.0,1,topic10
2002-08-01,0.0259111523476,40000.0,1,topic10
2002-09-01,0.0,0.0,0,topic10
2002-10-01,0.0,0.0,0,topic10
2002-11-01,0.0,0.0,0,topic10
2002-12-01,0.0,0.0,0,topic10
2003-01-01,0.0,0.0,0,topic10
2003-02-01,0.0344593774979,1500.0,1,topic10
2003-03-01,0.0,0.0,0,topic10
2003-04-01,0.0,0.0,0,topic10
2003-05-01,0.0,0.0,0,topic10
2003-06-01,0.0,0.0,0,topic10
2003-07-01,0.0,0.0,0,topic10
2003-08-01,0.0,0.0,0,topic10
2003-09-01,0.0,0.0,0,topic10
2003-10-01,0.0,0.0,0,topic10
2003-11-01,0.0,0.0,0,topic10
2003-12-01,0.0,0.0,0,topic10
2004-01-01,0.0,0.0,0,topic10
2004-02-01,0.0,0.0,0,topic10
2004-03-01,0.0274061311865,30000.0,1,topic10
2004-04-01,0.116437942915,11281.0,4,topic10
2004-05-01,0.118175838177,15763.0,4,topic10
2004-06-01,0.0296103013624,4944.0,1,topic10
2004-07-01,0.0517388175149,9639.0,2,topic10
2004-08-01,0.0868160469298,11570.0,3,topic10
2004-09-01,0.113920278405,18689.0,4,topic10
2004-10-01,0.0272777534658,2000.0,1,topic10
2004-11-01,0.0264210914736,4112.0,1,topic10
2004-12-01,0.0,0.0,0,topic10
2005-01-01,0.0855194217515,6938.0,3,topic10
2005-02-01,0.195965136509,58477.0,6,topic10
2005-03-01,0.113401071499,16578.0,4,topic10
2005-04-01,0.110934027979,43167.0,4,topic10
2005-05-01,0.0341909861106,3994.0,1,topic10
2005-06-01,0.0278743221973,500.0,1,topic10
2005-07-01,0.179746655772,235002.0,6,topic10
2005-08-01,0.0532243273727,10000.0,2,topic10
2005-09-01,0.0571687230612,15555.0,2,topic10
2005-10-01,0.249697264119,31181.0,8,topic10
2005-11-01,0.118651148519,94375.0,4,topic10
2005-12-01,0.150586949228,22845.0,5,topic10
2006-01-01,0.260857284744,245443.0,9,topic10
2006-02-01,0.20458192599,77823.0,7,topic10
2006-03-01,0.404411426408,59434.0,13,topic10
2006-04-01,0.087422826224,12844.0,3,topic10
2006-05-01,0.082042060521,11907.0,3,topic10
2006-06-01,0.143431833309,67074.0,5,topic10
2006-07-01,0.116768920643,21390.0,4,topic10
2006-08-01,0.0540667714892,15508.0,2,topic10
2006-09-01,0.0,0.0,0,topic10
2006-10-01,0.118983824077,16805.0,4,topic10
2006-11-01,0.0575895313311,14710.0,2,topic10
2006-12-01,0.0662257741588,14128.0,2,topic10
2007-01-01,0.0547992208306,15320.0,2,topic10
2007-02-01,0.0,0.0,0,topic10
2007-03-01,0.0546088225984,10710.0,2,topic10
2007-04-01,0.0,0.0,0,topic10
2007-05-01,0.0933193794306,33000.0,3,topic10
2007-06-01,0.0,0.0,0,topic10
2007-07-01,0.0311783909891,10000.0,1,topic10
2007-08-01,0.208352383731,219596.0,7,topic10
2007-09-01,0.0930792187169,24524.0,3,topic10
2007-10-01,0.125257606209,47382.0,4,topic10
2007-11-01,0.0532655162311,14700.0,2,topic10
2007-12-01,0.0592387508045,31150.0,2,topic10
2008-01-01,0.202284442975,47274.0,7,topic10
2008-02-01,0.11234452317,30996.0,4,topic10
2008-03-01,0.0865812106677,26043.0,3,topic10
