,index,topic0,topic1,topic10,topic11,topic12,topic13,topic14,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9
136,2009-01-01,0.0,8050.0,16118.0,2166.0,0.0,19547.0,28951.0,37335.0,0.0,0.0,0.0,21829.0,43149.0,115599.0,0.0
137,2009-02-01,0.0,2500.0,50274.0,6140.0,3000.0,2900.0,18923.0,32846.0,0.0,0.0,10000.0,10000.0,377457.0,172400.0,22410.0
138,2009-03-01,0.0,15737.0,26973.0,33071.0,0.0,9898.0,37683.0,37009.0,22500.0,0.0,64204.0,34014.0,21553.0,0.0,480037.0
139,2009-04-01,0.0,0.0,626108.0,0.0,3915.0,0.0,740.0,27098.0,0.0,8850.0,10602.0,21800.0,9430.0,0.0,585994.0
140,2009-05-01,0.0,1714842.0,89132.0,1400.0,87921.0,8956.0,4260.0,9752.0,0.0,16034.0,4452.0,1000.0,20796.0,134071.0,219483.0
141,2009-06-01,0.0,1429726.0,0.0,0.0,2900.0,10000.0,0.0,0.0,0.0,31913.0,0.0,0.0,32869.0,0.0,0.0
142,2009-07-01,0.0,1961622.0,24552.0,0.0,20000.0,47319.0,25000.0,15641.0,0.0,61695.0,8253.0,3600.0,19840.0,38000.0,0.0
143,2009-08-01,0.0,1523611.0,9161.0,4824.0,4350.0,0.0,0.0,17451.0,0.0,33788.0,3100.0,0.0,30334.0,0.0,336667.0
144,2009-09-01,0.0,9900.0,10000.0,0.0,0.0,5756.0,10000.0,20000.0,0.0,30098.0,0.0,0.0,26575.0,221818.0,7490.0
145,2009-10-01,0.0,8537.0,48115.0,0.0,10000.0,3000.0,0.0,0.0,9607.0,69585.0,1500.0,5500.0,6203.0,2000.0,0.0
146,2009-11-01,0.0,20000.0,369618.0,10900.0,197604.0,0.0,0.0,10000.0,14539.0,93181.0,10000.0,3730.0,13227.0,0.0,0.0
147,2009-12-01,0.0,0.0,13283.0,9880.0,9400.0,19475.0,15400.0,16891.0,6737.0,33034.0,19070.0,10000.0,37646.0,209317.0,0.0
148,2010-01-01,0.0,0.0,720.0,0.0,9890.0,82000.0,0.0,9505.0,2600.0,30957.0,17868.0,4528.0,52444.0,0.0,0.0
149,2010-02-01,0.0,7263.0,33336.0,16153.0,38345.0,340176.0,9980.0,0.0,1538436.0,46526.0,5000.0,7496.0,71688.0,138200.0,10000.0
150,2010-03-01,0.0,65016.0,22195.0,6286.0,24974.0,0.0,0.0,19984.0,9739.0,10000.0,16211.0,22200.0,32821.0,40000.0,9850.0
151,2010-04-01,0.0,4700.0,36867.0,11029.0,5023.0,58998.0,10000.0,0.0,1313910.0,16405.0,12902.0,17420.0,24690.0,20000.0,0.0
152,2010-05-01,0.0,3000.0,45160.0,0.0,33711.0,4389892.0,2500.0,36677.0,23294.0,29270.0,0.0,11818.0,19626.0,127400.0,0.0
153,2010-06-01,0.0,15972.0,39744.0,12905.0,1400.0,16744.0,0.0,14840.0,0.0,56739.0,10000.0,0.0,33917.0,66900.0,23985.0
154,2010-07-01,0.0,90333.0,24410.0,13927.0,14987.0,1204594.0,6150.0,44791.0,21215.0,100068.0,0.0,22200.0,18108.0,63400.0,46989.0
155,2010-08-01,0.0,10000.0,17569.0,20155.0,454595.0,0.0,0.0,13442.0,19974.0,54682.0,0.0,3600.0,23145.0,47000.0,0.0
156,2010-09-01,0.0,295118.0,10577.0,0.0,0.0,0.0,0.0,21004.0,4285.0,646726.0,19225.0,4700.0,10000.0,205407.0,9999.0
157,2010-10-01,0.0,22525.0,37628.0,16286.0,8374.0,20000.0,0.0,20423.0,15138.0,30194.0,24993.0,9267.0,0.0,259200.0,0.0
158,2010-11-01,0.0,19948.0,5300.0,10118.0,0.0,34500.0,0.0,45067.0,24407.0,86813.0,54495.0,2917.0,56882.0,232400.0,180783.0
159,2010-12-01,0.0,6670.0,0.0,0.0,6600.0,24000.0,0.0,14188.0,18267.0,15887.0,30400.0,0.0,22100.0,412300.0,248749.0
160,2011-01-01,0.0,9308.0,1500.0,9720.0,0.0,0.0,0.0,41255.0,7110.0,58965.0,0.0,0.0,0.0,0.0,0.0
161,2011-02-01,0.0,111106.0,954010.0,18460.0,403664.0,0.0,0.0,29400.0,31282.0,39083.0,9820.0,10778.0,10000.0,61000.0,0.0
162,2011-03-01,0.0,7540.0,20000.0,11672.0,14650.0,1247840.0,0.0,71502.0,50479.0,415615.0,19996.0,5692.0,7860.0,213300.0,357926.0
163,2011-04-01,0.0,24373.0,38765.0,3150.0,428298.0,9999.0,0.0,29865.0,26316.0,446002.0,20000.0,20363.0,17703.0,20000.0,489263.0
164,2011-05-01,0.0,132175.0,30096.0,8249.0,646956.0,39000.0,0.0,19950.0,6335.0,727194.0,5000.0,0.0,0.0,20000.0,19703.0
165,2011-06-01,0.0,12100.0,56190.0,8000.0,34563.0,0.0,0.0,28622.0,11300.0,23513.0,0.0,0.0,31583.0,364700.0,250337.0
166,2011-07-01,0.0,186128.0,23172.0,10844.0,4982.0,0.0,10000.0,0.0,30979.0,23720.0,7390.0,22180.0,9333.0,80000.0,24958.0
167,2011-08-01,0.0,7897.0,0.0,4937.0,8410.0,65000.0,0.0,69057.0,0.0,38005.0,19945.0,11939.0,14000.0,169800.0,10000.0
168,2011-09-01,0.0,4930.0,17973.0,8768.0,0.0,548200.0,0.0,11938.0,19139.0,42893.0,19469.0,0.0,17023.0,659620.0,9950.0
169,2011-10-01,0.0,0.0,33080.0,0.0,10000.0,45600.0,0.0,30468.0,10000.0,30409.0,21402.0,8334.0,3815.0,21700.0,185232.0
170,2011-11-01,0.0,23633.0,0.0,11151.0,470055.0,7500.0,204180.0,19738.0,6450.0,30025.0,27225.0,29103.0,19976.0,145600.0,19925.0
171,2011-12-01,0.0,7932697.0,48261.0,23646.0,916980.0,16703.0,0.0,29848.0,7225.0,17645.0,5000.0,4200.0,15130.0,80250.0,7985.0
172,2012-01-01,0.0,304135.0,8143.0,0.0,143123.0,252304.0,0.0,28661.0,18189.0,31345.0,0.0,14223.0,14826.0,87200.0,0.0
173,2012-02-01,0.0,1100300.0,26668.0,9750.0,13192.0,21780.0,0.0,21597.0,26609.0,66657.0,33580.0,0.0,36913.0,63200.0,9317.0
174,2012-03-01,0.0,0.0,19997.0,305685.0,22676.0,83750.0,0.0,47125.0,50935.0,51925.0,17377.0,20302.0,34506.0,60000.0,754146.0
175,2012-04-01,0.0,15319.0,14258.0,17400.19,9973.0,24400.0,8200.0,29538.0,32747.0,9677.0,9900.0,0.0,10000.0,94200.0,20673077.0
176,2012-05-01,0.0,80000.0,8430.0,11500.0,2000.0,61250.0,0.0,5452.0,11150.0,59200.0,15000.0,22456.0,11125.0,103800.0,14800.0
177,2012-06-01,0.0,0.0,13380.0,0.0,9915.0,17800.0,0.0,26595.0,10000.0,16028.0,12250.0,32230.0,10000.0,147300.0,8650.0
178,2012-07-01,0.0,35050.0,217284.0,13820.0,190611.0,32300.0,0.0,172734.0,25584.0,133150.0,36138.0,0.0,11374.0,92500.0,295089.0
179,2012-08-01,0.0,874210.0,3665.0,36038.0,0.0,44000.0,0.0,38797.0,16156.0,44975.0,22500.0,0.0,82944.0,75800.0,4350.0
180,2012-09-01,0.0,0.0,38636.5,0.0,66000.0,0.0,0.0,0.0,21849.0,9838.0,7000.0,0.0,7489.0,80300.0,25918.0
