index,DocumentWeight,Amount Awarded,Identifier,Topic
1997-09-01,0.0,0.0,0,topic3
1997-10-01,0.0,0.0,0,topic3
1997-11-01,0.0,0.0,0,topic3
1997-12-01,0.0,0.0,0,topic3
1998-01-01,0.0,0.0,0,topic3
1998-02-01,0.0,0.0,0,topic3
1998-03-01,0.0,0.0,0,topic3
1998-04-01,0.0,0.0,0,topic3
1998-05-01,0.0,0.0,0,topic3
1998-06-01,0.0,0.0,0,topic3
1998-07-01,0.0,0.0,0,topic3
1998-08-01,0.0,0.0,0,topic3
1998-09-01,0.0,0.0,0,topic3
1998-10-01,0.0,0.0,0,topic3
1998-11-01,0.0,0.0,0,topic3
1998-12-01,0.0,0.0,0,topic3
1999-01-01,0.0,0.0,0,topic3
1999-02-01,0.0,0.0,0,topic3
1999-03-01,0.0,0.0,0,topic3
1999-04-01,0.0,0.0,0,topic3
1999-05-01,0.0,0.0,0,topic3
1999-06-01,0.0,0.0,0,topic3
1999-07-01,0.0,0.0,0,topic3
1999-08-01,0.0,0.0,0,topic3
1999-09-01,0.0,0.0,0,topic3
1999-10-01,0.0,0.0,0,topic3
1999-11-01,0.0,0.0,0,topic3
1999-12-01,0.0,0.0,0,topic3
2000-01-01,0.0,0.0,0,topic3
2000-02-01,0.0,0.0,0,topic3
2000-03-01,0.0,0.0,0,topic3
2000-04-01,0.0,0.0,0,topic3
2000-05-01,0.0,0.0,0,topic3
2000-06-01,0.0352871991423,15000.0,1,topic3
2000-07-01,0.0,0.0,0,topic3
2000-08-01,0.0,0.0,0,topic3
2000-09-01,0.0,0.0,0,topic3
2000-10-01,0.0,0.0,0,topic3
2000-11-01,0.0,0.0,0,topic3
2000-12-01,0.0,0.0,0,topic3
2001-01-01,0.0,0.0,0,topic3
2001-02-01,0.0,0.0,0,topic3
2001-03-01,0.0,0.0,0,topic3
2001-04-01,0.0,0.0,0,topic3
2001-05-01,0.0,0.0,0,topic3
2001-06-01,0.0,0.0,0,topic3
2001-07-01,0.0,0.0,0,topic3
2001-08-01,0.0,0.0,0,topic3
2001-09-01,0.0,0.0,0,topic3
2001-10-01,0.0,0.0,0,topic3
2001-11-01,0.0,0.0,0,topic3
2001-12-01,0.0,0.0,0,topic3
2002-01-01,0.0,0.0,0,topic3
2002-02-01,0.0,0.0,0,topic3
2002-03-01,0.0,0.0,0,topic3
2002-04-01,0.0,0.0,0,topic3
2002-05-01,0.0,0.0,0,topic3
2002-06-01,0.0,0.0,0,topic3
2002-07-01,0.0,0.0,0,topic3
2002-08-01,0.0,0.0,0,topic3
2002-09-01,0.0,0.0,0,topic3
2002-10-01,0.0,0.0,0,topic3
2002-11-01,0.0,0.0,0,topic3
2002-12-01,0.0,0.0,0,topic3
2003-01-01,0.0,0.0,0,topic3
2003-02-01,0.0,0.0,0,topic3
2003-03-01,0.0,0.0,0,topic3
2003-04-01,0.0,0.0,0,topic3
2003-05-01,0.0,0.0,0,topic3
2003-06-01,0.0,0.0,0,topic3
2003-07-01,0.0,0.0,0,topic3
2003-08-01,0.0,0.0,0,topic3
2003-09-01,0.0,0.0,0,topic3
2003-10-01,0.0,0.0,0,topic3
2003-11-01,0.0,0.0,0,topic3
2003-12-01,0.0,0.0,0,topic3
2004-01-01,0.0,0.0,0,topic3
2004-02-01,0.0,0.0,0,topic3
2004-03-01,0.0,0.0,0,topic3
2004-04-01,0.0,0.0,0,topic3
2004-05-01,0.0,0.0,0,topic3
2004-06-01,0.0,0.0,0,topic3
2004-07-01,0.0,0.0,0,topic3
2004-08-01,0.0,0.0,0,topic3
2004-09-01,0.0,0.0,0,topic3
2004-10-01,0.0,0.0,0,topic3
2004-11-01,0.0,0.0,0,topic3
2004-12-01,0.0,0.0,0,topic3
2005-01-01,0.0272250408763,5000.0,1,topic3
2005-02-01,0.0548490491477,15262.0,2,topic3
2005-03-01,0.0,0.0,0,topic3
2005-04-01,0.0,0.0,0,topic3
2005-05-01,0.0,0.0,0,topic3
2005-06-01,0.0,0.0,0,topic3
2005-07-01,0.0,0.0,0,topic3
2005-08-01,0.0,0.0,0,topic3
2005-09-01,0.0264857093755,1008.0,1,topic3
2005-10-01,0.0421272260588,1204.0,1,topic3
2005-11-01,0.0,0.0,0,topic3
2005-12-01,0.0,0.0,0,topic3
2006-01-01,0.0,0.0,0,topic3
2006-02-01,0.0,0.0,0,topic3
2006-03-01,0.0500051130797,6255.0,2,topic3
2006-04-01,0.0,0.0,0,topic3
2006-05-01,0.0421272260588,30000.0,1,topic3
2006-06-01,0.0243673689465,4943.0,1,topic3
2006-07-01,0.0,0.0,0,topic3
2006-08-01,0.0250484751941,7000.0,1,topic3
2006-09-01,0.0,0.0,0,topic3
2006-10-01,0.0,0.0,0,topic3
2006-11-01,0.0573312473757,15000.0,2,topic3
2006-12-01,0.0248529259094,5000.0,1,topic3
2007-01-01,0.0,0.0,0,topic3
2007-02-01,0.0512783311928,19988.0,2,topic3
2007-03-01,0.0,0.0,0,topic3
2007-04-01,0.0254209448851,7000.0,1,topic3
2007-05-01,0.0421272260588,2500.0,1,topic3
2007-06-01,0.0,0.0,0,topic3
2007-07-01,0.0244747967937,9325.0,1,topic3
2007-08-01,0.0332412175695,5000.0,1,topic3
2007-09-01,0.0,0.0,0,topic3
2007-10-01,0.0,0.0,0,topic3
2007-11-01,0.0276620568193,10081.0,1,topic3
2007-12-01,0.0,0.0,0,topic3
2008-01-01,0.0,0.0,0,topic3
2008-02-01,0.0325116360509,4000.0,1,topic3
2008-03-01,0.0243835634358,4842.0,1,topic3
2008-04-01,0.0,0.0,0,topic3
2008-05-01,0.126381678176,22000.0,3,topic3
2008-06-01,0.0280010397677,9371.0,1,topic3
2008-07-01,0.0,0.0,0,topic3
2008-08-01,0.0,0.0,0,topic3
2008-09-01,0.0,0.0,0,topic3
2008-10-01,0.0,0.0,0,topic3
2008-11-01,0.0252488450672,1560.0,1,topic3
2008-12-01,0.0,0.0,0,topic3
2009-01-01,0.0,0.0,0,topic3
2009-02-01,0.0,0.0,0,topic3
2009-03-01,0.0506431535725,22500.0,2,topic3
2009-04-01,0.0,0.0,0,topic3
2009-05-01,0.0,0.0,0,topic3
2009-06-01,0.0,0.0,0,topic3
2009-07-01,0.0,0.0,0,topic3
2009-08-01,0.0,0.0,0,topic3
2009-09-01,0.0,0.0,0,topic3
2009-10-01,0.0285575403403,9607.0,1,topic3
2009-11-01,0.0493753741991,14539.0,2,topic3
2009-12-01,0.0267506539491,6737.0,1,topic3
2010-01-01,0.0251611351876,2600.0,1,topic3
2010-02-01,0.159369913723,1538436.0,6,topic3
2010-03-01,0.0258310760728,9739.0,1,topic3
2010-04-01,0.105087974601,1313910.0,4,topic3
2010-05-01,0.0935511134553,23294.0,3,topic3
2010-06-01,0.0,0.0,0,topic3
2010-07-01,0.064694645025,21215.0,2,topic3
2010-08-01,0.0695999921683,19974.0,2,topic3
2010-09-01,0.0284153238015,4285.0,1,topic3
2010-10-01,0.0580775054576,15138.0,2,topic3
2010-11-01,0.081695026918,24407.0,3,topic3
2010-12-01,0.0970185556742,18267.0,3,topic3
2011-01-01,0.0795220688853,7110.0,3,topic3
2011-02-01,0.111363110444,31282.0,4,topic3
2011-03-01,0.153755748804,50479.0,6,topic3
2011-04-01,0.0860217581877,26316.0,3,topic3
2011-05-01,0.026029262463,6335.0,1,topic3
2011-06-01,0.0545828004015,11300.0,2,topic3
2011-07-01,0.102878034242,30979.0,4,topic3
2011-08-01,0.0,0.0,0,topic3
2011-09-01,0.051660791962,19139.0,2,topic3
2011-10-01,0.0258007038736,10000.0,1,topic3
2011-11-01,0.0270003703932,6450.0,1,topic3
2011-12-01,0.0260032213712,7225.0,1,topic3
2012-01-01,0.0509031893916,18189.0,2,topic3
2012-02-01,0.0829954775629,26609.0,3,topic3
2012-03-01,0.0806639445871,50935.0,3,topic3
2012-04-01,0.132682883471,32747.0,5,topic3
2012-05-01,0.0559412081723,11150.0,2,topic3
