index,DocumentWeight,Amount Awarded,Identifier,Topic
2017-03-01,0.317825948121,63757.0,7,topic4
2017-04-01,0.129424203989,28775.0,3,topic4
2017-05-01,0.0939678725513,17318.0,2,topic4
2017-06-01,0.0476936106545,9870.0,1,topic4
2017-07-01,0.0964627228919,9480.0,2,topic4
2017-08-01,0.0487691122374,2000.0,1,topic4
2017-09-01,0.0,0.0,0,topic4
2017-10-01,0.376000122298,63588.0,8,topic4
2017-11-01,0.146307336712,26084.0,3,topic4
2017-12-01,0.0918006238914,12880.0,2,topic4
2018-01-01,0.0,0.0,0,topic4
2018-02-01,0.0,0.0,0,topic4
2018-03-01,0.0,0.0,0,topic4
